1.000000000000000000e+03,1.100000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.173092305823856596e-01,-1.868872313908317206e+00,-3.741050199153764577e+00,-6.159187897773971132e-01,6.491922050076392559e+00,-3.537042096613889797e+00,-6.815059686394913108e+00,7.869175488479982050e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.765814008454746009e+00,5.250349249887559466e+00,6.874295433895740715e+00,-3.727747159627166962e+00,5.762912568504020783e+00,5.111241961594377159e+00,1.117031431841999378e+00,-7.776049841634112170e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-7.181137634936467506e+00,4.531956051963212495e+00,7.847641712301623329e+00,-2.809333221967119432e+00,4.876761182469053324e+00,3.002838577441178103e+00,7.505820988143288020e+00,6.625848230116258009e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.809434698789477380e+00,-2.356223455624108176e+00,2.655208195022195738e+00,-1.970900804895148184e-01,-8.238258462762134471e+00,3.007163132675202633e+00,-7.673392161571348069e+00,-7.736300452909611991e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
2.196027560773965437e+00,9.865621744930679782e+00,-8.009941565073098957e+00,5.810085025503098244e+00,-9.119001968378302792e+00,-2.287304238201295803e+00,-7.698012455462929893e+00,-3.621875502272375869e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.553826531022765023e+00,8.701674289194736289e+00,-7.933151569040813200e+00,4.837330939579539191e+00,-8.909398130385529413e+00,4.345050381496662339e-02,-3.035976701045173698e+00,9.103644306457262303e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
-4.501642263653654608e-01,-2.985942201038532140e+00,-3.452825698875466198e+00,8.240827717149212805e-02,6.039060315845445004e+00,7.783033463700899546e+00,7.337772281222669335e+00,-6.101417992442903504e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-5.515782025454654125e-01,-3.689641066542477255e+00,-3.106453389317405112e+00,-8.877711445949144631e-01,6.227199405980499591e+00,2.680473191341148365e+00,9.363493658302836309e+00,-4.286530517927864992e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.339151938868000880e+00,8.391486213057222088e+00,-8.818890583074947997e+00,6.321029755859494337e+00,-9.161240483311994254e+00,-5.002338545989221785e+00,7.111998425666744339e+00,-5.566502205401242520e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
-6.270504295645784598e-02,-2.672387967192259239e+00,-3.517830457213962259e+00,-5.319139070796465862e-01,7.441047169468609113e+00,-2.740278577409672067e+00,3.800053845373305705e+00,4.203448190733308110e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-6.624262328756240770e-01,-2.860291173911157170e+00,-3.069486927402537368e+00,-3.413445804399198868e-01,7.320016825121273385e+00,1.127266522992449893e+00,4.189468877570392991e+00,-3.121809792429868224e-01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.517911925978548293e+00,8.749067496099705465e+00,-8.413702125843087742e+00,5.072693380791773343e+00,-9.249779509991755688e+00,-5.418850513452333928e+00,-6.844750652254230516e+00,-8.171489670699205732e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.862469045879861174e+00,8.622973727923024967e+00,-8.943431281326112980e+00,5.630533579918564513e+00,-9.058863870827829956e+00,5.954868700958330763e+00,1.490815509146477424e+00,-1.427656657890445047e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
-1.008328105935115904e+00,-3.115022750297948395e+00,-3.548746014604935883e+00,-6.622095737657069936e-01,5.737303912415117502e+00,5.039723091544860978e-01,9.420445840850621977e-01,-4.712752762988039024e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.432465469223398458e+00,-4.392468277830940515e+00,3.362127036282245740e+00,-7.109286998501015420e-01,1.967352765325720565e+00,-5.267884947025476272e+00,-9.201291188918578001e+00,4.775028172051570152e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-6.519225593394208929e+00,4.535145272567723929e+00,6.587354146528794807e+00,-2.618997687686912101e+00,5.410526791640088540e+00,6.134981672939314734e-01,8.689449408226053606e+00,-2.858057928952339566e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.531634605693451334e+00,5.166651169051541537e+00,6.336719145042382095e+00,-2.947541949701590003e+00,4.817926967775126634e+00,-1.578610605393759414e+00,1.423136798314590834e+00,-6.727965209270399427e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.519086591384660956e+00,-4.392654580614221871e+00,2.682043192222079320e+00,5.595087850105422422e-01,2.614333178510936939e+00,9.102797677486144323e+00,3.572149144486921557e+00,-8.892123985422404786e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-2.965547620599765732e+00,-2.656649816924665064e+00,1.976181493805452938e+00,1.197302182799689252e+00,-7.420131732919144518e+00,7.883675918908295444e+00,-3.892734441540309120e+00,3.378780868450270702e-01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
2.247667515395690874e+00,8.641763020731263012e+00,-8.073979339423409840e+00,5.073653345452393104e+00,-8.730012906264748906e+00,9.541847314330681229e+00,5.816047917632127806e+00,8.701582224737066440e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
-8.107940097033674576e-01,-3.299784755957710480e+00,-3.792404237766097364e+00,-3.717414087640347753e-01,6.536898666451444129e+00,1.375134534034819112e+00,-1.863123291606939347e+00,4.023154371631427750e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.727276947369480009e+00,-4.513044097191088788e+00,4.161062073264763406e+00,-1.749749834008071048e+00,1.771397333291230725e+00,-4.818417334041456002e-01,-3.520396901526554601e+00,-1.205759279728649602e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-1.363418602362109100e+00,-3.121321738255113942e+00,-3.635798401950258718e+00,-1.237148883350590145e+00,6.470505308771164366e+00,-8.348355706846536606e+00,6.152491751550858368e+00,8.205064684489933313e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.308404903843075395e+00,-4.510230774594826464e+00,3.746982731194912652e+00,1.287740280644955604e-01,1.948442276032046561e+00,-2.121621510441816127e+00,9.079461959309174546e+00,6.915637316425907954e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-2.493003237675468942e+00,-3.111772964738720670e+00,2.966146365880101499e+00,1.315788087065201228e+00,-8.470492018004497581e+00,1.724653257179177501e+00,7.252287757952245784e+00,-4.033772936363709150e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
1.257085425546067281e+00,9.265235529263476266e+00,-9.136082628358559887e+00,5.199620920029932591e+00,-9.186759389000432208e+00,-1.442583853888717016e+00,-4.950171660125308293e+00,6.924401981727299926e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.734780531170026396e+00,-4.377579152350393521e+00,4.652309462496413417e+00,-1.258768036150373248e+00,1.298362914441771876e+00,4.122883580607881626e+00,-1.467045440095519737e+00,8.570079669409196299e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-2.249007762234978891e+00,-2.039690273094119100e+00,2.489305339730279343e+00,8.178392108652983161e-01,-9.252014333734909002e+00,-8.593878539985979614e-01,1.845087272873550788e+00,3.967589861849653232e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.625944383262744930e-02,-2.570772798572824591e+00,-3.918349927692878154e+00,-3.794129816329204763e-01,5.707175519632134097e+00,-5.227762338424726707e+00,-1.104147335684206865e+00,1.075251943854730996e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.109050592555476555e+00,4.958583985635735658e+00,6.941156362547941328e+00,-3.397421507249454020e+00,5.439237580500462244e+00,7.989052269138834816e+00,-2.242982899097361482e+00,4.146061488069980427e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-4.247969505653828026e-01,-2.449522940057895504e+00,-3.650246331586838977e+00,8.147062815925198986e-02,6.928330313740842072e+00,7.316141495627718427e+00,-5.809981943720310404e+00,-3.837055341613098136e-01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-8.336872468470516440e-01,-3.515551244058660263e+00,-3.979149492328533988e+00,-4.245232324810155333e-02,6.694147353862382133e+00,-8.028230331064058589e+00,-3.491200917699783801e+00,-5.968429372414487233e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.009296482251394123e+00,9.429147217811211235e+00,-8.354759847760604430e+00,5.360540972050034547e+00,-8.959036233500722091e+00,9.017659719796466078e+00,4.554304577877319460e+00,5.970533029193351382e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.639163174589496563e+00,8.525841045818584263e+00,-8.388653017771455112e+00,5.647718104477707612e+00,-8.687638830429730064e+00,9.250539158139307716e+00,5.604159999817284188e-01,-1.145865305811460289e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
-2.912207245558749769e+00,-2.197581470830588746e+00,2.094850338454603556e+00,1.083637502466672231e+00,-8.615002925134419343e+00,5.538695793881036167e+00,-1.193427485445754499e+00,-8.821236668215915344e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
2.776520387626864483e+00,-5.551984363064820016e+00,4.421823814652428908e+00,-1.430619566731184733e+00,1.727488267798017674e+00,6.414865830197875596e-01,-7.058525174992165141e+00,8.338413911832777359e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-2.771484763534014295e+00,-2.562564530299885845e+00,2.523589490750429043e+00,1.465327165696941991e+00,-7.867738243198749259e+00,8.133215776701995026e+00,-5.860128648372100457e+00,8.204396954738609082e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
1.359358192310206714e+00,-4.179984972737131876e+00,3.824064400696277843e+00,-6.825679204349994755e-01,1.934249800264501218e+00,3.167555617331405671e+00,-6.918535049909202428e-02,9.009936861339959080e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
8.887768586372412072e-01,9.738948628482654968e+00,-8.788558468014297631e+00,6.385748353289067758e+00,-9.075270313822304757e+00,1.383521100646889934e+00,2.979687649459105359e+00,-5.210422575431145731e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
-2.922506127129356202e+00,-3.301571749676040390e+00,2.582629314286322142e+00,8.815529356417908247e-01,-8.869800717688265834e+00,-1.592933935911673871e+00,4.045228327137808222e+00,9.197254527154218096e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
2.354686398954825011e-01,-2.797346060105782239e+00,-2.607775642567868868e+00,-8.971205882130747211e-01,5.610423623429872109e+00,9.376154004428485678e+00,4.943913368159577715e+00,5.281786663824572514e-01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.450192533928869487e-01,-4.489577135378131523e+00,3.998955775836554594e+00,-5.871370829077491305e-01,2.759929737625254731e+00,-2.474676714896313356e+00,2.467900163970284666e-01,2.521039972086114744e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-4.895002856532504332e-01,-3.679973330989737779e+00,-3.840614934637188060e+00,-9.070122004331093724e-01,6.419462467889020196e+00,-8.800044488835290224e-01,-5.046414912511671957e+00,6.690662527428472117e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
-7.811650251490790398e-01,-2.930728197855026806e+00,-3.255226226783870747e+00,-6.261303265712148125e-01,6.347795549477141641e+00,2.025838833343389211e+00,8.417680983360334324e+00,8.905725716304232265e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.742781171581449406e+00,-4.832095838837772384e+00,3.876401674243743045e+00,-4.803204142584315273e-01,1.370891027711202081e+00,1.331269374924616500e+00,8.840044273720334189e+00,8.738320875792748410e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.856893250535863960e+00,-5.295676260603833008e+00,4.032438406075470994e+00,-1.424617241073189655e+00,1.443778623386635207e+00,-9.718627938502288899e+00,4.375681985766988191e-01,-6.587469947658338043e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
-2.505463233482699614e+00,-2.569158827537346923e+00,2.803959155185578922e+00,1.167780785726421078e+00,-8.497918707842133657e+00,-1.385854992419377041e+00,-5.543366761470796433e+00,-2.554822293277489997e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-2.454996729851030235e+00,-2.783604530655626519e+00,2.391033599060316206e+00,1.824864279498416675e+00,-8.115883037202884509e+00,-2.870579507116177709e+00,-5.719655411939125855e+00,-2.875211411811284812e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-4.006444966882864556e+00,-1.654628174491399095e+00,2.375732003096558298e+00,1.881239702217297083e+00,-7.177904050776779954e+00,-9.642532167582018587e-02,-1.024726945169724956e-01,7.513802180989621604e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-6.835647980189074602e+00,5.400247219333175863e+00,5.786896426768059598e+00,-3.616693930193012996e+00,5.166858615395107712e+00,5.154764176458595415e+00,8.247883971094516653e+00,2.710102917950878876e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.041187034099323228e+00,-5.157046297252537492e+00,2.828389236364528436e+00,-5.740951625317375351e-01,2.108670577040064664e+00,7.950936150308841377e+00,4.544972430917990636e+00,8.371507987073304236e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
